Step;100 - MMD;60 - MMD;30 - MMD;10 - MMD
20427;;;0.023273048873121482;
20431;0.020909803360974977;;;
20432;0.020502418511051446;;;
20434;;;0.02192151761024469;
20435;0.02238335942509384;;;
20436;;;0.022374326565960057;
20439;0.021643740864840666;;;
20441;;;;0.026609642322242277
20445;;0.020531764239897776;;
20446;;;0.021555708705586707;
20447;;;0.022856067733459995;
20450;0.024860536446323467;;;
20451;0.023598317944412306;;;
20454;0.02042692411886543;;;
20455;0.023403893089723515;;;
20457;;;0.02050029686627125;
20459;;;;0.026644527560147013
20461;;0.02283437679803435;;
20463;0.0246723691579126;;;
20464;;;0.022585694831471048;
20474;0.0229939183841949;;;
20476;;;0.022791492897658416;
20480;;;0.020181509488918614;
20481;;;0.025143084628150958;
20487;;;;0.02487699161260054
20489;;;;0.027009335873714457
20490;0.02182974963907347;0.019737083483843954;0.021952638193709906;
20491;;0.018955655293378615;;
20493;;;;0.027458877397711468
20495;;;0.022315925372526524;
20499;;;;0.026719134607830097
20500;0.02149560890978386;;;
20502;;0.02055086874298906;;
20506;0.024630964607258832;;;
20510;;;;0.026856703848775643
20511;;0.019892963050023693;;
20519;0.02300275946468755;0.021950235229887538;;0.02737421863071421
20521;;0.02107934082257823;0.023239516657939108;
20522;;;0.020825808865172046;
20527;;;0.01911767298241923;
20533;;;;0.025447305620793836
20534;0.02321186944261261;;;
20538;;;;0.026864127683014827
20541;;0.02255742153022805;;
20545;;;0.01917643285483761;
20546;;0.02148504802807749;0.020565227934350783;
20548;;;;0.028464066629612372
20550;;0.019898587290727243;;
20551;;;;0.026992347678490014
20553;;0.022995479120544893;;
20556;;0.02463876553575417;;
20557;;0.022054881659338887;;
20559;0.02011576136114085;;;
20561;;0.02218768073833227;;
20567;0.02251068896876418;;0.021606272580079855;
20572;;;0.021186072228266517;
20573;0.024003156349081345;;;
20579;0.022231862570167904;;;
20581;0.02326219035773719;;;0.02522131127710664
20585;;;;0.027515915574365946
20587;0.022949787705653257;;;
20590;0.021409820706346006;;;0.033358717180838826
20593;;;0.024658190017746995;
20598;;0.021344421800195856;;
20600;;;0.019489849217645572;
20601;;;;0.02484569542259829
20603;0.021737141687188155;;;
20604;0.022963190657475596;;;
20605;;;0.020898608021017395;
20610;0.022085911406953873;;;
20611;;0.01882785680122706;0.02262312690518581;
20614;0.022280043523847493;;;
20622;0.020425068270675473;;;
20626;;0.02094664292699583;;
20631;;;0.02033495862057011;
20632;0.021580029528454392;;;
20633;;;;0.0304779192431483
20635;;0.022283378687331268;;
20643;0.021061162831241598;;;
20644;;;;0.030654052685265554
20645;;;0.022307320196533975;
20647;0.020429428543081107;;;
20652;;;0.020433689344545813;
20653;;0.021418610614148847;;
20657;;;0.023567628347588188;
20660;;;;0.027612716172778495
20661;;;0.02116614404178252;
20663;;;0.020128719686041574;0.030590108480872125
20664;0.022928664424758327;0.02073153164625413;;
20665;0.022736499477404026;;;
20666;0.021182984998565635;;;
20668;;;0.019754173523799656;
20669;;0.02128774461966282;;
20670;;0.022350808059740712;;
20672;;0.020026678666847042;;
20675;;;0.020281844709326535;
20682;;;0.021100224224280595;
20683;;;0.019601165306258495;
20684;0.020249921400450732;;0.02023263292019606;
20690;0.022839760600009473;;;
20692;;;;0.028820268959373507
20693;0.022936697341765122;;;
20699;;;0.022200933635877496;
20704;;0.02253047289965837;;
20705;;0.023499486683406234;;
20707;;;0.021526662522801165;
20714;;0.024226558499336748;;
20720;;;0.020831424583701963;
20728;;;;0.029663857018714046
20729;0.022341032203165356;0.02232455134037903;0.020540723725191223;
20736;;;0.02244018895603167;
20737;;0.022143559974290017;;
20738;0.022922198916494496;;;
20742;;;0.022330025592998737;
20744;;0.020444998724097274;;
20747;;;0.02224840959368668;
20749;0.024769812334173635;0.01958708862152525;;
20752;0.02229220901539891;;;
20757;0.02418494210971045;;;
20758;0.022049322680694095;;;
20762;;;;0.02794422039720973
20764;;;0.019951871837697865;
20767;0.022242096162284564;;;
20771;;0.021299245913236342;;
20773;;;0.021141520416378234;
20777;0.022015852531201696;;;
20779;0.021643829025857486;;;
20781;0.021889212909835143;;;
20785;0.021781784698161888;;;
20786;;;0.020737882297892363;
20789;0.022468181654487496;;;
20790;0.023646814805817817;;;
20794;;0.021281520594767345;0.023156515420507395;
20795;;0.021761047870231476;;
20797;0.021573583551875664;;;
20798;0.021540024866067653;;;
20799;0.020657356811655148;;;
20803;;;;0.026314800560611307
20807;0.02242333199036295;;;
20808;;;;0.026207868946345247
20811;0.023012638168505906;;;
20819;;0.019295325951997566;;
20821;;0.022182606623533496;;
20822;0.02027935921509033;;;
20824;0.018380460881676997;;;0.026364917412848243
20830;;;0.021605970134879693;
20831;;;;0.025345818511162466
20838;;0.019366873908918336;;
20840;0.022449882292463197;;;
20841;;;;0.027151654487409804
20843;;;0.020240825582715838;
20847;0.020735415528533307;;;
20849;;;0.023041556512689743;
20851;;0.021670538377878468;;
20852;0.021836606720790963;;;0.02916124227307526
20853;0.021053561743203275;;;
20854;;0.022348574928201415;;
20855;;;;0.03040857772736011
20857;;;0.02231061241433807;
20861;;0.021992773242149877;;0.02861831893862571
20867;;0.021119667235248385;;
20868;;;0.022532334373393303;
20872;;0.022624605407825238;;
20874;;0.02202394340901237;0.0226950407500226;
20875;;;0.024464986547824086;
20876;0.023194565646591225;;;
20882;0.02221932257214032;;;
20883;0.021597534939224616;;0.022523619691225405;
20890;0.022522663923478403;;;
20899;;0.01904399889987951;;
20905;0.021998636988051157;;;
20915;;;;0.029860892856266086
20916;;;0.02316562858141663;
20917;0.023047747264762275;;;
20919;0.021835818288124198;;;
20921;0.02413337094275786;;;0.030182108577368305
20922;;;0.02123618530303567;
20923;0.023921981211631804;;;
20925;0.020787699984037622;;;
20932;;0.02091075053244207;;
20938;;;0.02245578527589881;
20940;;0.020383901877273736;;
20943;;0.02203371746472227;;
20946;;0.019969856767803718;;
20947;;;0.02114221658823362;
20948;0.024891323513740182;;;
20953;;;;0.026883764514264552
20957;;;;0.026823350278933344
20961;;;0.02130218598673317;
20963;;0.02146992987885238;;
20965;;;0.02093751710620184;
20967;0.021760863026510646;;;
20968;;0.01966609183558593;;
20969;0.02029308490518883;;;
20977;;;;0.027810222773862137
20978;;;0.019943992340863637;
20983;0.023036119465103477;;;
20987;;;0.022860573381575378;
20996;;;;0.026413656871199953
20999;;0.019349153561759314;;
21002;;;0.01997570732850118;
21004;;0.020798567494906828;;
21008;;0.02040329804075014;0.02187758307880422;0.02565424536335159
21012;;;;0.02636682727197326
21013;;;0.023128928381756453;0.029213935633603805
21015;0.021443561468496186;;;0.030936460612777383
21016;;;0.022138344707690882;
21017;;;;0.028855465286400372
21021;;;0.023621866063208874;
21026;;0.020277220224607095;;
21028;0.02229508979477668;;;
21029;0.02309448738204578;;;
21031;0.020656004200205635;;;
21038;;0.020469057916458477;;0.026930542143680958
21040;;0.02223030436280604;;0.025508013191130885
21041;;;;0.026300902806810356
21043;;;0.0215626921390068;
21047;;0.021521200629915027;;
21049;;;;0.029259918276834107
21052;;0.019972947735839908;;
21053;0.021787486739095308;;;
21056;;;0.02063094789363179;
21058;;;;0.029029566846968224
21063;0.022058222393992633;;;
21065;0.022310181082052405;;;
21066;;0.02140605981427096;;
21070;;0.02156546174071644;;
21073;;0.020740605961205194;;0.030261166917847304
21074;0.02012968520147812;;0.02227891487650363;
21078;;;0.02197746159883629;
21082;0.021977655700906817;0.021490612152907873;;
21084;0.02017639527197007;;;
21092;0.022352474645093656;;;
21094;;;0.022772503142995948;
21095;0.02245340490176656;;;
21098;0.022257300365970567;;;
21100;;;0.02163819545410145;
21104;;;0.02095551632210607;
21106;;;;0.029531080739766402
21109;;;0.019875050802273475;
21110;;;0.02272686790108097;
21112;;;0.02213482133818273;
21116;;;0.02466590330068491;
21120;;;;0.027367619840521384
21126;0.021841808170993626;;;
21129;;;;0.02729276422543353
21130;;;0.02137350319006731;
21132;0.02047764647577799;;;
21133;;;0.022199572153225766;
21135;;;0.02225529350094796;
21136;;;0.021795429551735968;0.02908983098507384
21139;0.02269420203675493;;;
21142;;;;0.026600487165099274
21143;;;;0.026239344158290545
21148;0.023531324340560267;;;
21150;;;0.020955696495842335;
21152;0.022122519206843272;;;
21154;0.021493033989220478;0.020871162687677303;;
21156;;0.02329563370326798;;
21158;;;0.020816177632650312;
21159;;;;0.029351333434260107
21166;;;0.022260985011488654;
21168;;0.022546727826850743;0.021350465445552802;
21171;;;0.020143729983535363;
21172;;0.0205939334993423;;
21173;0.022991585732240583;;;
21174;;0.021215878508407393;;
21175;;0.020128628241370017;;
21176;;;0.020321620457636747;
21179;;;0.02214029686795904;
21185;;;;0.03170665846336701
21186;;0.022248359064586942;;
21187;0.02172775486328643;;;
21194;;;0.023037614226133873;
21198;0.021266158612898767;;;
21201;;;;0.027887866577329945
21202;;0.022038345405910653;;
21205;0.020429870380784476;;0.02137631315774713;
21206;;;;0.028748347059766977
21209;;;0.01941365733661593;
21216;;0.022787924592282127;;
21219;;0.020086715969407976;;0.027624939783688685
21222;;0.018653392368781607;;
21227;;;0.023761528467677373;
21231;;;;0.029242099838066027
21233;;;0.02385107793445551;
21236;;;0.022661927747373245;
21238;;;0.02200656635177567;
21241;;;0.023229005434405814;
21247;0.02215930097465041;0.020180406216614877;;
21249;;;;0.02622651817433619
21250;;;;0.027843977305195833
21251;;;0.020865947877461377;
21255;;;;0.025646861659373577
21260;;0.021920700445510033;;
21263;;;0.022752569086804397;
21264;0.024122658850691148;;;
21265;;;0.021137416480237148;
21267;;;;0.024666294090660013
21272;;0.021281034164384427;;
21274;0.023129415947118592;;0.021333758235176303;
21277;;;0.020974600721779757;
21279;0.021048958762466652;;0.020889884500397582;0.02609201433892533
21285;;;0.020762568485513166;
21286;;;;0.025662939192361345
21290;;;0.02060147070071322;
21295;;;;0.02952621397632632
21304;0.021637023326451732;;;
21308;;;0.02000537936862057;
21311;;;0.022947402849943788;
21312;0.020491733623351216;;;0.025347615652565825
21323;;0.0196915690190137;;
21329;0.020266497634526093;;;
21331;;0.02023940359904336;0.021134180069678377;
21332;;;;0.02570563930275005
21334;;;;0.02754083799490059
21337;;0.02256393901422532;;
21338;;0.019487327548809774;;0.02500515768251088
21340;0.021175121306341582;0.019769422265166148;;
21345;0.023083518996782737;;;
21346;0.01849821976902538;0.02151131563372749;;
21349;;;0.02169565124097045;
21350;0.02036881090888326;;;
21351;;0.022892503984899892;;
21354;0.021529324927306803;;;
21360;;;0.023746602742247325;
21365;0.020557162348388613;0.022712395234644578;;
21369;0.019520468378021627;;0.021893585314539332;
21371;;0.02094272428776045;;
21375;;0.021511892124530974;;
21376;;0.020765986482857546;;
21381;0.021598950546407647;;;
21387;;0.022111455871188068;;
21389;;;;0.024711169371051278
21397;;;0.022003670263614106;
21398;0.022967263312631547;;;0.027237732928670877
21400;;;0.02408432603281896;
21408;;;0.021835402306461693;
21410;;;0.020827328013032387;
21414;;;;0.025561809260485735
21416;;;0.02151997333033423;
21418;0.019177348196468824;;;0.025346883670310683
21419;;0.021513750217855787;;
21423;0.018286364198145444;;;
21425;0.02063109353115039;;;
21426;;;0.02147105744757488;
21428;;;0.022916888119186962;
21429;;;;0.02490937122480108
21436;0.021944433055454016;;;
21438;;;0.023720373931324756;
21442;;;;0.02492616502080558
21444;;0.018426411956153133;;
21445;;;;0.02893996977129981
21454;;0.021895306488343147;;
21456;0.022851208445736515;;;
21458;0.022620452932088364;;;
21462;;0.01877561509011383;;0.024964338941292408
21463;0.019642286457638047;;;
21466;;0.01821337657249794;0.026258896903482765;
21468;;;;0.024453917457499863
21470;;;0.02230697996322273;
21471;;;0.022436867186769127;
21474;0.022043797199811255;;;
21476;;0.021336877209584992;;
21480;;;0.022824807769343536;
21484;0.02068077145254854;;;0.029715522313033038
21485;;;0.021710219807860254;
21486;0.024892910585204542;;;
21490;;;0.020568595832589687;
21491;;0.020072181657685373;;
21495;;;;0.024375682786763386
21499;;;0.023879168306212062;
21500;;;0.020230511415487373;
21503;;0.022517948394790654;;
21506;;0.022225946698679444;;
21507;0.022541123613308123;;0.021343691080048965;0.025231842336477628
21511;;;0.02349866543573864;
21514;0.021804147055376144;;;
21525;;;;0.027712393497704713
21527;;;;0.03002240313809157
21529;;;;0.02881017468952979
21530;0.022431845032780673;;;
21533;0.022918056758153726;;;
21535;0.022085499488782245;0.019987759928671023;;
21538;;;0.022622872487089385;
21545;;;;0.02784813641808448
21546;0.020089975115685;;;
21550;;;0.0221704854309705;
21553;;;;0.026059099808401487
21555;;;;0.025750513161144406
21556;;;0.022485332779992317;
21557;0.02112250481857325;;;
21558;;0.020177023026998475;0.022986422756458236;0.027380356043996967
21561;;0.021833745955576633;;
21575;;;;0.027731027797051166
21576;0.021776579892189674;;;
21578;0.022278803006654302;;;
21581;;;0.022900842593593373;
21595;0.023181229879494003;;;
21599;0.022353561916036158;;;
21600;;0.021893308980483916;;
21601;;;0.022895830597731537;
21604;0.02331757720826705;;;
21605;0.019991455095732302;;;
21608;;;0.021873474104835255;
21611;0.023637214288668162;;;
21614;;;;0.028583862137475546
21616;;;0.021278185168807917;
21617;;0.022832655182124906;;
21626;;0.020838568762751253;;
21635;;0.02034904549781702;;
21641;;;0.022168784064547697;
21654;;;;0.024889591303655922
21657;0.022995894468375244;;0.022128529882959436;
21660;;0.020601767780703717;;
21662;0.024344470070635504;;;
21663;;;;0.026116943035070117
21670;;;0.019720835969463335;
21673;;;;0.03564497372135411
21676;;;;0.02870738355963104
21677;;0.021601083254635944;;
21679;;;0.021102194839145882;
21683;0.024174128173921616;;;
21685;0.019577136920797877;;;
21686;;;0.023118828319375118;
21689;;;;0.024796999202107206
21694;0.020747036083424375;;;
21695;;0.022546672343147556;;
21698;;;;0.02775785296822375
21701;;;;0.024320685188054247
21703;;;0.020741993836493555;
21704;;0.021476106767046477;;
21705;;;;0.029718359941619532
21706;0.020887646019556394;;;
21709;0.02201455408585762;;;
21715;;;;0.02578787308498043
21717;;0.02202710093584387;;
21718;;;0.021587904884052767;
21721;;;0.022049702331642718;
21722;;0.020168809398695142;;
21723;;0.020794171390148275;;
21729;;0.021861194957643548;;
21731;0.02255444461995909;;;
21732;0.024091649153449468;;0.023415075895363957;
21735;0.022062904366363822;;;
21736;0.022378807786546884;;;
21738;;;0.022028827075855018;0.030938344195504175
21739;;;0.021954895801512275;
21741;0.02102408532683403;;;0.02790139777793854
21749;;0.019278301370658113;;
21750;;0.02172844061351842;;
21753;;;0.022871000210511305;
21756;0.022071965237855873;0.020126616794952423;;
21761;;;0.020878137414566067;
21764;;;0.021032682891107657;
21767;;0.021077097453055138;;
21768;;;0.022339134329817434;
21772;;;;0.026122190211758378
21774;;;;0.028976349740594043
21779;;;0.020363224879456965;
21783;;0.022866335453465725;;
21792;0.0214729535076591;;;
21793;;0.02204430439526117;;
21795;0.021197611047576947;;;
21800;;;0.02034482618943445;0.027130066195194313
21802;;;0.02156242429452193;
21805;0.021671084086492987;;;0.028302757928530653
21811;0.020651388948529525;;0.02475285011228051;
21813;;0.020129955084019602;;
21814;;0.020631346150946417;;
21816;;0.021093513706612388;;
21817;;;0.021313672505765713;
21818;;0.02357496669344178;;
21819;;;;0.028824027771676863
21823;;;;0.027315505537431117
21825;;0.02193438891811883;;
21829;;0.019178976936644054;;
21830;;;0.02049028229642308;
21831;;0.021574439228270625;;0.027016200185673744
